,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
2208,Satılık,130,4,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,115,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1425000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2209,Satılık,200,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,180,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2750000,İstanbul,Maltepe,Çınar Mahallesi,Anadolu Yakası,0.161,525.566
2210,Satılık,100,4,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1345000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2211,Satılık,100,0,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2270000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566
2212,Satılık,165,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,135,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2250000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2213,Satılık,80,4,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,65,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1115000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2214,Satılık,100,4,11,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,9. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2350000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2215,Satılık,120,21 Ve Üzeri,1,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,110,3+1,Müstakil,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3400000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2216,Satılık,220,0,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,160,4+2,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3500000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566
2217,Satılık,85,3,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Maltepe,Girne Mahallesi,Anadolu Yakası,0.161,525.566
2218,Satılık,130,21 Ve Üzeri,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,106,3+1,8. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1800000,İstanbul,Maltepe,Girne Mahallesi,Anadolu Yakası,0.161,525.566
2219,Satılık,105,21 Ve Üzeri,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566
2220,Satılık,85,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2221,Satılık,75,4,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,60,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,525000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2222,Satılık,75,3,3,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,52,1+1,Kot 1 (-1). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,550000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2223,Satılık,92,0,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,80,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1120000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2224,Satılık,180,4,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,160,4+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,980000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2225,Satılık,90,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,520000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2226,Satılık,200,1,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,180,4+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Maltepe,Altayçeşme Mahallesi,Anadolu Yakası,0.161,525.566
2227,Satılık,100,4,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1075000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2228,Satılık,87,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,72,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,890000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2229,Satılık,67,5-10,24,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,49,1+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1450000,İstanbul,Maltepe,Girne Mahallesi,Anadolu Yakası,0.161,525.566
2230,Satılık,130,3,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1400000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2231,Satılık,100,2,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,80,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2270000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2232,Satılık,125,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,105,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1575000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2233,Satılık,85,5-10,4,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,665000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2234,Satılık,80,5-10,5,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2235,Satılık,155,21 Ve Üzeri,6,Boş,Yatırıma Uygun değil,Yok,1,Konut,125,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Birim Fiyat,5500000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2236,Satılık,70,5-10,4,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,60,1+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,485000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2237,Satılık,65,5-10,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,55,1+1,Kot 2 (-2). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,300000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2238,Satılık,350,21 Ve Üzeri,2,Boş,Yatırıma Uygun değil,Yok,3,Konut,297,5+2,Müstakil,Doğalgaz,Krediye Uygun,Hayır,Var,Birim Fiyat,11500000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2239,Satılık,140,3,5,Boş,Bilinmiyor,Yok,1,Konut,120,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1400000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2240,Satılık,140,16-20,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,125,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1590000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2241,Satılık,250,16-20,5,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,235,5+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1700000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2242,Satılık,215,3,5,Boş,Bilinmiyor,Yok,2,Konut,190,4+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2600000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2243,Satılık,140,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,110,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1300000,İstanbul,Maltepe,Yalı Mahallesi,Anadolu Yakası,0.161,525.566
2244,Satılık,75,0,4,Boş,Bilinmiyor,Var,1,Konut,60,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Maltepe,Aydınevler Mahallesi,Anadolu Yakası,0.161,525.566
2245,Satılık,115,4,6,Mülk Sahibi Oturuyor,Bilinmiyor,Var,1,Konut,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,800000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2246,Satılık,90,1,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,510000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2247,Satılık,110,5-10,6,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,90,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2250000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2248,Satılık,135,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,Konut,125,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1425000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2249,Satılık,210,0,5,Boş,Bilinmiyor,Yok,2,Konut,170,4+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2850000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2250,Satılık,150,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,1,Konut,140,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,900000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2251,Satılık,110,2,5,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1950000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2252,Satılık,80,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,65,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,750000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2253,Satılık,210,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,180,4+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2675000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2254,Satılık,130,4,5,Boş,Bilinmiyor,Yok,1,Konut,105,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2650000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2255,Satılık,140,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,110,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2150000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2256,Satılık,65,5-10,5,Boş,Bilinmiyor,Yok,1,Konut,50,1+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,760000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2257,Satılık,85,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566
2258,Satılık,200,0,5,Boş,Bilinmiyor,Yok,2,Konut,165,4+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2950000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2259,Satılık,130,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,100,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1125000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2260,Satılık,100,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,955000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2261,Satılık,120,11-15,5,Boş,Bilinmiyor,Yok,1,Konut,95,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1970000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2262,Satılık,90,11-15,5,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1485000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2263,Satılık,165,4,5,Boş,Bilinmiyor,Yok,3,Konut,140,3+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,5250000,İstanbul,Maltepe,Altayçeşme Mahallesi,Anadolu Yakası,0.161,525.566
2264,Satılık,75,4,3,Boş,Bilinmiyor,Yok,1,Konut,60,1+1,Kot 1 (-1). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,465000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566
2265,Satılık,130,5-10,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,115,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2266,Satılık,101,4,17,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,15. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2500000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566
2267,Satılık,102,3,29,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,23. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3850000,İstanbul,Maltepe,Çınar Mahallesi,Anadolu Yakası,0.161,525.566
2268,Satılık,125,0,5,Boş,Bilinmiyor,Yok,2,Konut,100,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2600000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2269,Satılık,70,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,65,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,935000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2270,Satılık,120,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,95,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1595000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2271,Satılık,180,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,150,3+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2350000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2272,Satılık,95,4,4,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2273,Satılık,117,0,30,Boş,Bilinmiyor,Yok,2,Konut,78,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3790000,İstanbul,Maltepe,Altayçeşme Mahallesi,Anadolu Yakası,0.161,525.566
2274,Satılık,100,1,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,670000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566
2275,Satılık,210,16-20,10,Boş,Bilinmiyor,Yok,2,Konut,195,4+1,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,2250000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2276,Satılık,100,5-10,4,Boş,Bilinmiyor,Yok,1,Konut,90,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,739000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2277,Satılık,150,0,4,Boş,Bilinmiyor,Yok,2,Konut,135,4+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2250000,İstanbul,Maltepe,Altayçeşme Mahallesi,Anadolu Yakası,0.161,525.566
2278,Satılık,100,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,975000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2279,Satılık,102,2,5,Mülk Sahibi Oturuyor,Bilinmiyor,Var,1,Konut,92,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1825000,İstanbul,Maltepe,Esenkent Mahallesi,Anadolu Yakası,0.161,525.566
2280,Satılık,130,16-20,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,125,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2281,Satılık,85,4,4,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1750000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2282,Satılık,200,3,4,Boş,Bilinmiyor,Yok,2,Konut,170,3+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,5250000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2283,Satılık,105,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,955000,İstanbul,Maltepe,Aydınevler Mahallesi,Anadolu Yakası,0.161,525.566
2284,Satılık,140,21 Ve Üzeri,14,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,10. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1750000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2285,Satılık,150,0,10,Boş,Bilinmiyor,Yok,2,Konut,130,3+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2650000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566
2286,Satılık,140,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1700000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566
2287,Satılık,110,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,100,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2288,Satılık,62,5-10,30,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,38,1+1,7. Kat,Isıtma Yok,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1750000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2289,Satılık,90,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Maltepe,Aydınevler Mahallesi,Anadolu Yakası,0.161,525.566
2290,Satılık,85,0,5,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,845000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2291,Satılık,80,5-10,5,Boş,Bilinmiyor,Var,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,645000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566
2292,Satılık,175,5-10,3,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,155,2+2,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1275000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566
2293,Satılık,70,5-10,4,Kiracı Oturuyor,Yatırıma Uygun değil,Yok,1,Konut,65,1+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Birim Fiyat,660000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566
2294,Satılık,80,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,65,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,570000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2295,Satılık,170,0,4,Boş,Bilinmiyor,Yok,2,Konut,140,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2750000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2296,Satılık,170,0,4,Boş,Bilinmiyor,Yok,2,Konut,140,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2850000,İstanbul,Maltepe,Çınar Mahallesi,Anadolu Yakası,0.161,525.566
2297,Satılık,250,3,4,Boş,Bilinmiyor,Yok,2,Konut,180,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4500000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566
2298,Satılık,85,0,4,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1770000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566
2299,Satılık,90,0,4,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1550000,İstanbul,Maltepe,Girne Mahallesi,Anadolu Yakası,0.161,525.566
